date,svxy,vixy,vix,vix3m,vvix,roll_yield,vx_convexity,vx1,spx,iwm,xlp,xly,qqq,vug,vtv,pce_tv,skew
2013-08-07,54.6,61808.0,12.98,14.81,76.56,0.04750000000000002,0.4499999999999993,13.55,1690.91,88.5722,30.2059,52.0935,69.3235,74.0206,53.0135,0.805,118.31
2013-08-08,55.35,63168.0,12.73,14.67,75.41,0.04909090909090901,0.5000000000000018,13.25,1697.48,88.8366,30.4568,52.3719,69.5045,74.2167,53.2661,0.687,118.47
2013-08-09,54.235,62464.0,13.41,15.1,77.33,0.016000000000000014,0.490000000000002,13.51,1691.42,88.5637,30.2011,52.2153,69.1606,74.0473,53.0952,0.87,122.3
2013-08-12,54.915,61760.0,12.81,15.17,78.77,0.06142857142857144,0.2900000000000027,14.98,1689.47,89.2888,30.1442,52.1709,69.4955,74.0028,53.0283,0.623,115.44
2013-08-13,55.555,62928.0,12.31,14.86,78.94,0.07647058823529411,0.3099999999999987,14.9,1694.16,89.1352,30.1587,52.224,69.758,74.2562,53.1249,0.738,115.81
2013-08-14,54.375,65600.0,13.04,15.24,80.22,0.06060606060606061,0.5100000000000016,15.0,1685.39,88.504,29.9261,51.5019,69.061,73.8512,52.85,0.741,119.33
2013-08-15,52.2,64800.0,14.73,16.23,86.21,0.03781250000000003,0.3200000000000003,15.75,1661.32,86.977,29.4994,50.7189,68.3368,72.7992,52.092,0.945,115.82
2013-08-16,52.705,66464.0,14.37,15.94,84.09,0.02806451612903229,0.3200000000000003,15.46,1655.83,86.704,29.2863,50.4405,68.21,72.6209,51.9285,0.95,117.21
2013-08-19,51.35,65440.0,15.1,16.39,86.91,0.023571428571428577,0.15000000000000213,15.83,1646.06,85.8766,29.1481,50.5971,68.2825,72.3535,51.4901,0.859,118.15
2013-08-20,52.23,67216.0,14.91,16.3,89.08,0.024074074074074088,0.25,15.6,1652.35,87.105,29.1845,50.8059,68.5359,72.7636,51.7353,0.903,118.07
2013-08-21,50.635,64736.0,15.94,16.79,90.38,0.002692307692307635,0.20000000000000284,15.95,1642.8,86.2434,28.8573,50.397,68.0018,72.4159,51.3638,0.956,117.17
2013-08-22,52.775,63664.0,14.76,15.99,84.52,0.029200000000000018,0.24999999999999645,15.43,1656.96,87.8471,29.0827,50.9016,69.061,73.1202,51.7799,0.758,119.21
2013-08-23,53.53,66272.0,13.98,15.55,80.02,0.04708333333333329,0.23999999999999844,15.2,1663.5,88.0433,29.2354,50.9712,69.4593,73.2717,52.092,0.733,120.13
2013-08-26,51.365,70768.0,14.99,16.21,83.06,0.03571428571428571,0.25,15.75,1656.78,87.8983,28.9464,50.8668,69.3325,73.2539,51.7799,0.766,118.69
2013-08-27,47.505,71760.0,16.77,17.68,92.36,0.01650000000000009,0.16000000000000014,17.1,1630.48,85.868,28.741,50.0055,67.9928,72.2109,50.9253,0.984,118.07
2013-08-28,46.815,71680.0,16.48,17.62,91.46,0.03736842105263163,0.10999999999999588,17.1,1634.96,86.1154,28.5112,50.223,68.1557,72.3,51.0739,0.801,117.51
2013-08-29,46.835,72960.0,16.8,17.89,91.49,0.033333333333333215,0.09000000000000341,17.45,1638.17,86.977,28.6392,50.6754,68.7803,72.5229,51.3179,0.902,117.21
2013-08-30,46.01,70624.0,17.01,18.05,92.6,0.03235294117647063,0.019999999999999574,17.62,1632.97,85.6718,28.6319,50.1969,68.3911,72.1841,50.9996,1.069,117.48
2013-09-03,47.86,70048.0,16.61,17.64,90.66,0.013846153846153824,0.1600000000000037,16.9,1639.77,86.2178,28.7046,50.5362,68.6536,72.7636,51.1185,0.718,116.72
2013-09-04,48.275,68992.0,15.88,17.3,88.28,0.06750000000000005,0.3099999999999987,16.75,1653.08,87.0879,28.8827,51.0614,69.6313,73.4857,51.4901,0.747,116.97
2013-09-05,48.835,69216.0,15.77,17.14,85.8,0.05363636363636346,0.2600000000000051,16.4,1655.08,87.1817,28.8137,51.1191,69.6041,73.5748,51.5421,0.745,117.37
2013-09-06,48.675,66800.0,15.85,17.17,86.51,0.06500000000000003,0.2799999999999976,16.55,1655.17,87.3267,28.9082,51.1713,69.7037,73.6996,51.4901,0.844,118.67
2013-09-09,50.575,64288.0,15.63,16.82,83.46,0.03457142857142859,0.35999999999999943,16.78,1671.71,88.7343,29.1045,51.4932,70.5094,74.3059,51.9731,0.729,119.0
2013-09-10,52.22,62048.0,14.53,16.11,79.25,0.04970588235294116,0.4599999999999973,16.2,1683.99,89.5447,29.1554,51.9543,70.7266,75.028,52.2258,0.764,119.94
2013-09-11,53.97,62752.0,13.82,15.61,78.4,0.05606060606060605,0.5400000000000027,15.7,1689.13,89.5873,29.4826,52.3284,70.6995,75.2152,52.6493,0.694,120.68
2013-09-12,53.57,62384.0,14.29,15.85,80.97,0.04999999999999999,0.480000000000004,15.9,1683.42,89.1181,29.3953,52.2327,70.6814,75.126,52.4338,0.864,119.67
2013-09-13,53.85,61648.0,14.16,15.7,79.73,0.049354838709677454,0.28000000000000114,15.72,1687.99,89.1877,29.6862,52.3979,70.7538,75.2152,52.6122,0.831,120.12
2013-09-16,54.33,61088.0,14.38,15.58,80.09,0.041071428571428585,0.3000000000000007,15.58,1697.6,89.4764,29.8752,52.6254,70.3193,75.4291,53.006,0.807,118.84
2013-09-17,54.95,58560.0,14.53,15.66,79.48,0.03407407407407407,0.2699999999999996,15.44,1704.76,90.6025,29.977,52.9199,70.9801,75.8303,53.2141,0.662,121.59
2013-09-18,57.15,58448.0,13.59,15.18,74.65,0.04461538461538462,0.4299999999999997,14.8,1725.52,91.4896,30.3187,53.5376,71.9396,76.8823,53.7566,0.788,114.22
2013-09-19,57.07,59504.0,13.16,15.02,73.22,0.060799999999999986,0.5899999999999963,14.74,1722.34,91.2508,30.1878,53.5637,71.9306,76.8734,53.6005,0.541,115.69
2013-09-20,56.125,60384.0,13.12,15.32,76.89,0.0733333333333334,0.5300000000000011,15.05,1709.91,91.2048,30.0031,53.1803,71.5652,76.4544,53.1621,0.971,115.87
2013-09-23,55.365,59808.0,14.31,15.92,77.56,0.047619047619047616,0.5100000000000016,15.25,1701.84,90.9096,29.881,52.8354,71.5107,76.1753,52.8758,0.867,119.08
2013-09-24,55.965,59536.0,14.08,15.64,74.78,0.052000000000000046,0.5500000000000007,15.15,1697.42,91.246,29.7004,52.8575,71.5743,76.068,52.7263,0.822,119.31
2013-09-25,56.15,58544.0,14.01,15.56,73.08,0.06105263157894738,0.5,15.07,1692.77,91.1262,29.4632,52.5695,71.3745,75.8533,52.6665,0.833,117.45
2013-09-26,57.24,60880.0,14.06,15.41,69.95,0.04388888888888884,0.41000000000000014,14.85,1698.67,91.7078,29.6176,53.1367,71.9556,76.3184,52.6985,0.753,122.03
2013-09-27,54.655,63040.0,15.46,16.04,74.93,-0.003529411764705807,0.36999999999999744,15.47,1691.75,91.3058,29.4347,53.1628,71.8194,76.0501,52.4797,0.956,124.48
2013-09-30,52.645,60960.0,16.6,16.8,81.67,-0.04142857142857156,0.32000000000000384,16.15,1681.55,91.2973,29.1201,52.9273,71.656,75.6744,52.2928,0.993,123.46
2013-10-01,54.6,63664.0,15.54,16.13,76.43,-0.0007692307692307529,0.3299999999999983,15.5,1695.0,92.298,29.2957,53.3548,72.337,76.4436,52.5021,0.784,123.74
2013-10-02,52.29,66192.0,16.6,16.8,85.73,-0.01750000000000007,0.09000000000000341,16.36,1693.87,91.3486,29.2006,53.3112,72.0192,76.0233,52.4348,0.847,123.52
2013-10-03,49.8,64480.0,17.67,17.7,93.79,-0.045454545454545456,-0.08999999999999986,17.14,1678.66,90.7755,29.0835,52.7004,71.4199,75.5582,52.0685,0.961,122.31
2013-10-04,50.885,70048.0,16.73,17.21,88.71,-0.010000000000000142,-0.14999999999999503,16.79,1690.5,91.5624,29.0542,53.2152,72.11,76.1306,52.4246,0.837,123.98
2013-10-07,46.89,72976.0,19.41,19.07,103.08,-0.022619047619047688,-0.5200000000000031,18.31,1676.12,90.4676,29.0323,52.3688,71.4653,75.4866,52.0087,0.925,123.23
2013-10-08,45.005,70800.0,20.34,19.84,106.55,-0.03731707317073165,-0.5800000000000018,18.96,1655.45,89.3472,29.0908,51.7576,70.3758,74.2345,51.5079,1.067,120.72
2013-10-09,46.2,64576.0,19.6,19.29,111.43,-0.027500000000000035,-0.519999999999996,18.54,1656.4,88.8767,29.0615,51.3567,69.9581,75.3167,51.635,1.0,122.62
2013-10-10,49.75,61936.0,16.48,17.21,95.31,0.007948717948717916,-0.17999999999999616,16.7,1692.56,90.6301,29.6688,52.5957,71.1476,75.7281,52.7413,0.897,120.25
2013-10-11,51.955,62976.0,15.72,16.57,90.85,0.015789473684210565,-0.14000000000000057,16.37,1703.2,92.2125,29.6688,53.0494,72.0374,76.2737,53.0776,0.928,130.97
2013-10-14,51.165,66240.0,16.07,16.92,91.8,0.015999999999999962,-0.2199999999999953,16.63,1710.14,92.6145,29.8151,53.1053,72.6094,76.6762,53.2495,0.888,129.13
2013-10-15,49.0,59360.0,18.66,18.41,103.37,-0.02852941176470585,-0.2900000000000027,17.64,1698.06,92.3408,29.5225,52.7528,72.5458,76.1664,52.8459,1.017,131.01
2013-10-16,53.44,55296.0,14.71,16.26,85.7,0.025151515151515154,-0.19000000000000128,15.61,1721.54,92.7257,29.9322,53.5293,72.8273,77.1591,53.5934,0.821,125.24
2013-10-17,57.08,54448.0,13.48,15.44,72.7,0.0390625,-0.1600000000000037,14.64,1733.15,93.8718,30.2541,53.887,73.9077,77.5795,54.0643,0.756,126.68
2013-10-18,57.53,55600.0,13.04,14.92,73.42,0.04709677419354836,-0.21999999999999886,14.52,1744.5,94.6758,30.3522,54.1139,74.5252,78.3845,54.2586,0.699,131.35
2013-10-21,57.0,55664.0,13.16,15.14,75.02,0.05535714285714288,-0.3400000000000034,14.65,1744.66,94.4449,30.2907,54.2709,74.7975,78.4471,54.2511,0.736,130.66
2013-10-22,56.94,56000.0,13.33,15.02,74.13,0.04703703703703702,-0.28000000000000114,14.65,1754.67,94.5732,30.7297,54.6392,74.7521,78.8048,54.5651,0.755,129.16
2013-10-23,56.455,54992.0,13.42,15.11,72.43,0.05192307692307691,-0.240000000000002,14.78,1746.38,94.4791,30.7956,54.2884,74.4888,78.4202,54.3109,0.731,134.47
2013-10-24,57.515,55072.0,13.2,14.9,70.84,0.05,-0.259999999999998,14.45,1752.07,95.112,30.6818,54.9166,75.2515,78.8853,54.3555,0.836,135.41
2013-10-25,57.265,55280.0,13.09,14.87,70.03,0.05791666666666669,-0.33000000000000185,14.5,1759.77,94.8811,30.7151,55.222,75.1789,79.1626,54.6174,0.812,135.06
2013-10-28,56.855,54880.0,13.31,14.87,70.16,0.058571428571428594,-0.1999999999999993,14.6,1762.11,95.0008,31.1102,55.1347,75.1607,79.1805,54.7071,0.704,133.27
2013-10-29,57.425,55424.0,13.41,15.03,68.52,0.04949999999999992,-0.25,14.45,1771.95,95.2318,31.4102,55.4576,75.4967,79.5114,55.0285,0.673,127.58
2013-10-30,56.545,55360.0,13.65,15.13,69.56,0.047368421052631594,-0.28999999999999915,14.63,1763.31,93.8291,31.1468,55.1631,75.1698,79.0642,54.7669,0.849,127.95
2013-10-31,57.225,55344.0,13.75,15.25,69.44,0.04222222222222231,-0.20000000000000284,14.55,1756.54,93.5126,30.9931,55.3267,75.2061,78.8943,54.5576,0.797,132.33
2013-11-01,57.205,53296.0,13.28,15.06,68.94,0.06470588235294115,-0.33999999999999986,14.43,1761.64,92.8112,31.0736,55.414,75.1426,79.0731,54.7295,0.847,129.84
2013-11-04,59.03,53440.0,12.93,14.68,67.09,0.07285714285714283,-0.120000000000001,13.94,1767.93,93.9402,31.1102,55.7979,75.2697,79.2162,54.9837,0.725,125.57
2013-11-05,58.86,52656.0,13.27,14.92,67.41,0.053846153846153794,-0.18999999999999773,13.95,1762.97,93.7008,31.212,55.6495,75.3242,78.9569,54.8416,0.67,122.98
2013-11-07,57.85,52304.0,13.91,15.36,71.73,0.028181818181818228,-0.25,14.25,1747.15,91.7677,31.0517,54.4489,73.9985,77.7942,54.6099,1.018,123.83
2013-11-08,60.115,51984.0,12.9,14.63,69.39,0.06900000000000013,-0.1999999999999993,13.55,1770.61,93.3501,31.1834,55.2394,74.8611,78.6885,55.3649,0.882,126.37
2013-11-13,60.995,51216.0,12.52,14.83,71.37,0.06696969696969694,0.6600000000000037,14.7,1782.0,94.6416,31.4321,56.173,75.7418,79.5114,55.6863,0.72,131.01
2013-11-14,61.44,50432.0,12.37,14.88,71.91,0.0675,0.759999999999998,14.57,1790.62,94.4192,31.6955,56.5046,76.0233,79.9318,55.8993,0.824,133.03
2013-11-15,62.155,50176.0,12.19,14.8,73.58,0.06838709677419352,0.8199999999999967,14.35,1798.18,94.8811,31.7467,56.6006,76.214,80.2671,56.1348,0.662,133.46
2013-11-18,62.5,51008.0,13.1,14.93,75.06,0.044285714285714296,0.7499999999999964,14.3,1791.53,94.1626,31.6297,56.2254,75.4785,79.7349,56.2245,0.752,137.06
2013-11-19,61.425,49616.0,13.39,15.25,74.45,0.04111111111111109,0.7000000000000028,14.54,1787.87,93.7948,31.4907,55.9898,75.3786,79.4935,55.9105,0.811,133.62
2013-11-20,62.96,48320.0,13.4,14.99,69.05,0.031153846153846105,0.5299999999999976,14.2,1781.37,93.4869,31.3077,55.6932,75.0699,79.1626,55.7311,0.899,133.25
2013-11-21,64.775,47584.0,12.66,14.52,64.95,0.04280000000000001,0.5899999999999999,13.73,1795.85,95.1976,31.4138,56.1905,75.8962,79.8781,56.217,0.67,124.63
2013-11-22,65.7,47760.0,12.26,14.15,63.77,0.05624999999999999,0.3999999999999986,13.6,1804.76,95.6594,31.5784,56.5744,76.2049,80.2806,56.3618,0.735,133.76
2013-11-25,65.65,48016.0,12.79,14.43,64.88,0.0385714285714286,0.25,13.6,1802.48,95.8048,31.5199,56.6791,76.4137,80.057,56.4338,0.747,134.22
2013-11-26,65.25,48096.0,12.81,14.55,65.14,0.044500000000000026,0.129999999999999,13.74,1802.75,96.5575,31.498,56.967,76.8223,80.4326,56.3216,0.668,133.63
2013-11-27,64.94,48176.0,12.98,14.6,64.81,0.044210526315789464,0.1999999999999993,13.75,1807.23,97.2503,31.4907,57.1154,77.3943,80.7099,56.4188,0.77,133.82
2013-12-02,63.575,50432.0,14.23,15.19,69.59,-0.003571428571428622,-0.08999999999999986,14.2,1800.9,96.1897,31.3004,56.9409,77.6758,80.5131,56.2095,0.789,131.63
2013-12-03,61.95,49584.0,14.55,15.49,73.2,0.0030769230769230114,-0.04999999999999716,14.59,1795.15,95.514,31.4541,56.4435,77.4942,80.3521,55.9404,0.825,132.38
2013-12-04,63.05,50288.0,14.7,15.57,72.73,-0.03916666666666672,0.21999999999999886,14.25,1792.81,95.42,31.3882,56.269,77.6031,80.2627,55.9016,0.862,131.63
2013-12-05,62.04,48480.0,15.08,15.78,75.8,-0.0554545454545454,-0.0400000000000027,14.5,1785.03,95.3857,31.0809,56.3388,77.5033,80.2537,55.477,0.736,128.01
2013-12-06,64.33,47872.0,13.79,14.95,70.45,0.0060000000000000496,-0.02000000000000135,13.9,1805.09,96.2325,31.5565,56.7838,78.1025,80.9245,56.2394,0.71,128.01
2013-12-11,61.85,51072.0,15.42,15.99,80.55,0.004499999999999993,0.22999999999999687,15.54,1782.22,93.906,31.4175,56.4086,77.4215,80.0212,55.4845,0.795,126.74
2013-12-12,60.9,50784.0,15.54,16.12,83.38,-0.003589743589743559,0.23000000000000043,15.48,1775.5,93.8718,31.0517,56.0945,77.1764,79.7618,55.2901,0.77,125.09
2013-12-13,61.23,51760.0,15.76,16.27,85.39,-0.007105263157894726,0.16999999999999815,15.5,1775.32,94.0856,30.92,56.2516,77.0674,79.8065,55.3051,0.786,126.22
2013-12-16,60.225,50816.0,16.03,16.39,83.2,-0.014571428571428615,0.14000000000000057,15.54,1786.54,95.343,30.92,56.6006,77.4125,80.37,55.6041,0.709,128.21
2013-12-17,60.86,47392.0,16.21,16.5,82.23,-0.023529411764705903,0.240000000000002,15.45,1781.0,95.2061,30.7663,56.4435,77.2944,80.2716,55.0584,0.659,128.75
2013-12-18,65.42,47584.0,13.8,14.99,67.17,0.015151515151515152,0.28000000000000114,14.3,1810.65,96.6516,31.2858,57.3161,78.3749,81.479,56.3814,0.775,135.58
2013-12-19,65.24,47648.0,14.15,15.28,67.03,0.00687500000000002,0.34999999999999787,14.4,1809.6,95.7963,31.2514,57.2375,78.0299,81.4075,56.3366,0.593,137.86
2013-12-20,65.035,46048.0,13.79,15.01,68.0,0.020322580645161317,0.21999999999999886,14.48,1818.32,97.5326,31.391,57.5015,78.9157,81.971,55.6938,0.647,143.19
2013-12-23,67.37,44720.0,13.04,14.52,63.49,0.033928571428571405,0.15000000000000213,14.0,1827.99,98.3973,31.3394,57.773,79.5806,81.1034,56.7851,0.61,138.11
2013-12-26,69.81,45056.0,12.33,14.03,62.71,0.0432,0.14999999999999858,13.4,1842.02,98.9125,31.4615,58.3249,79.9358,83.1599,57.2154,0.548,136.65
2013-12-27,68.41,45696.0,12.46,13.98,66.67,0.048749999999999995,0.09999999999999787,13.65,1841.4,98.8352,31.6195,58.0271,79.7355,83.0252,57.2982,0.676,136.72
2013-12-30,67.675,45472.0,13.56,14.77,69.7,0.0171428571428572,0.019999999999999574,13.9,1841.07,98.7236,31.6416,58.2811,79.6262,83.0971,57.2455,0.781,134.36
2013-12-31,67.65,46574.4,13.72,14.77,70.83,-0.008000000000000007,-0.009999999999999787,13.95,1848.36,99.1443,31.6785,58.5501,80.2091,83.537,57.4712,0.667,133.63
2014-01-02,66.205,46256.0,14.23,15.26,73.14,-0.003888888888888905,0.0799999999999983,14.15,1831.98,98.1655,31.3173,58.2548,79.5169,82.8008,56.9446,0.845,121.77
2014-01-03,66.855,45680.0,13.76,15.09,70.03,0.019411764705882358,-0.09999999999999964,14.15,1831.37,98.4316,31.1477,58.1234,78.8975,82.5674,56.9972,0.761,134.46
2014-01-06,67.66,44672.0,13.55,14.82,68.33,0.02857142857142847,0.0,13.95,1826.77,97.6503,31.133,57.7292,78.6242,82.2352,56.9446,0.731,131.99
2014-01-10,70.09,45216.0,12.14,13.94,67.73,0.10199999999999995,0.20000000000000107,13.2,1842.37,99.2044,31.2804,58.1672,79.5624,83.1689,57.3809,0.676,126.15
2014-01-13,68.125,43424.0,13.28,14.98,75.7,0.036285714285714275,0.07000000000000028,14.68,1819.2,97.9938,31.074,57.2211,78.4238,81.9389,56.7414,0.799,130.59
2014-01-14,70.655,43600.0,12.28,14.49,69.31,0.05382352941176471,0.32000000000000206,14.1,1838.88,99.0155,31.2804,57.4577,79.8721,83.124,57.2304,0.712,133.43
2014-01-15,70.255,43952.0,12.28,14.46,69.56,0.05818181818181818,0.2900000000000027,14.2,1848.38,99.8484,31.2668,57.5715,80.4277,83.5639,57.5389,0.712,132.69
2014-01-16,69.57,44064.0,12.53,14.69,73.98,0.05562499999999998,0.18999999999999773,14.24,1845.89,99.7797,31.2435,57.1861,80.2911,83.5639,57.3282,0.761,136.35
2014-01-17,69.78,43438.4,12.44,14.63,75.72,0.053225806451612914,0.23000000000000043,14.27,1838.7,99.5393,30.9634,57.0284,80.0451,83.3035,57.2982,0.741,139.62
2014-01-21,70.535,42640.0,12.87,14.62,77.78,0.04555555555555557,0.22999999999999687,14.05,1843.8,100.063,31.1403,57.1598,80.5552,83.7345,57.1326,0.726,138.77
2014-01-22,71.75,43568.0,12.84,14.47,74.45,0.039615384615384656,0.14999999999999858,13.88,1844.86,100.8444,31.0961,57.116,81.2019,83.8961,57.2004,0.712,138.91
2014-01-23,70.115,48960.0,13.77,14.98,78.25,0.012000000000000028,0.0,14.15,1828.46,100.0287,30.8602,56.7131,80.701,83.3574,56.5339,0.953,135.71
2014-01-24,61.5,49696.0,18.14,17.39,97.71,-0.08958333333333335,-0.2099999999999973,15.74,1790.29,97.1952,30.5506,55.4516,78.9612,81.4093,55.8946,1.043,131.61
2014-01-27,61.14,45984.0,17.42,17.13,93.5,-0.07190476190476189,-0.269999999999996,15.97,1781.56,96.0018,30.5579,55.2414,77.6405,80.3499,55.3345,0.922,128.72
2014-01-28,65.2,49488.0,15.8,16.2,83.96,-0.041000000000000016,-0.05999999999999872,15.0,1792.5,97.5816,30.6868,56.0298,78.4967,81.1669,55.7333,0.807,128.3
2014-01-29,60.78,50320.0,17.35,17.23,92.47,-0.06473684210526318,-0.03999999999999915,16.2,1774.2,95.9417,30.1377,54.8822,77.9684,81.2387,55.3045,0.929,126.71
2014-01-30,59.59,53168.0,17.29,17.37,92.35,-0.0433333333333334,-0.22999999999999687,16.15,1794.19,96.7745,30.0935,55.3815,78.6333,81.4452,55.7483,0.787,127.91
2014-01-31,55.9,52928.0,18.41,18.09,99.66,-0.06294117647058825,-0.2700000000000031,17.35,1782.59,96.2422,30.0935,55.0633,78.5514,80.9873,55.3496,0.936,128.37
2014-02-03,51.7,56528.0,21.44,20.14,106.78,-0.16285714285714267,-0.5500000000000007,18.85,1741.89,93.4173,29.5774,53.6032,76.93,79.1559,54.1308,0.98,126.17
2014-02-04,52.52,58128.0,19.11,19.07,100.4,-0.03230769230769244,-0.28999999999999915,18.22,1755.2,93.6749,29.5627,54.2164,77.176,80.0536,54.364,0.867,127.26
2014-02-05,50.6,52000.0,19.95,19.67,102.87,-0.03000000000000025,-0.5499999999999972,19.33,1751.64,93.2027,29.5627,54.3303,77.1395,79.7933,54.2963,0.783,127.79
2014-02-06,56.0,48464.0,17.23,17.79,92.58,-0.034545454545454456,-0.21999999999999886,16.87,1773.43,93.9153,30.1156,55.4604,78.0413,81.0044,54.9057,0.879,124.68
2014-02-07,59.75,48448.0,15.29,16.34,83.17,0.011999999999999922,-0.10000000000000142,15.43,1797.02,95.126,30.1893,56.1436,79.6444,82.2262,55.5828,0.835,129.01
2014-02-10,59.95,46704.0,15.26,16.32,79.89,0.01999999999999999,0.0,15.95,1799.84,95.2891,30.3073,56.1086,80.0087,82.4776,55.5903,0.84,126.26
2014-02-11,61.85,45664.0,14.51,15.75,78.64,0.02757575757575758,0.0,15.4,1819.75,96.1134,30.5579,56.5203,80.7647,83.3035,56.2223,0.794,126.7
2014-02-12,63.05,45440.0,14.3,15.65,79.56,0.021562499999999984,0.20000000000000284,15.0,1819.26,96.4998,30.4842,56.5904,80.9104,83.4113,56.2599,0.768,127.84
2014-02-13,63.55,44640.0,14.14,15.5,78.41,0.027419354838709668,0.10000000000000142,15.0,1829.83,97.5988,30.6685,56.6955,81.5571,84.0487,56.3243,0.734,128.57
2014-02-14,64.56,43904.0,13.57,15.17,77.48,0.03399999999999999,0.0,14.7,1838.63,97.8564,30.8602,57.1073,81.8395,84.3001,56.8844,0.718,129.25
2014-02-18,65.49,46960.0,13.87,15.22,75.81,0.027307692307692342,-0.1999999999999993,14.55,1840.76,98.8953,30.6685,57.1872,82.049,84.6233,56.8844,0.776,124.25
2014-02-19,61.22,45328.0,15.5,16.29,86.23,0.0024000000000000197,-0.15000000000000213,15.55,1828.75,98.071,30.6022,56.7393,81.7302,84.0038,56.4932,0.911,129.12
2014-02-20,63.18,45920.0,14.79,15.72,79.83,0.002083333333333363,-0.1000000000000032,14.9,1839.78,99.0069,30.7422,57.0014,82.049,84.5335,56.937,0.785,134.37
2014-02-21,62.3,45488.0,14.68,15.64,78.95,0.019565217391304394,-0.1999999999999975,15.15,1836.25,99.316,30.9634,57.116,81.9397,84.3809,56.8768,0.77,138.79
2014-02-24,63.04,45280.0,14.23,15.5,77.84,0.034499999999999975,-0.25,15.0,1847.61,100.0458,30.816,57.3876,82.3678,84.9016,57.1853,0.765,134.47
2014-02-25,63.33,46240.0,13.67,15.5,76.45,0.047368421052631504,-0.25,14.95,1845.12,100.3034,30.8823,57.773,82.4589,84.9824,57.0198,0.862,121.92
2014-02-26,61.82,46064.0,14.35,15.91,79.42,0.04833333333333329,-0.25,15.2,1845.16,100.7928,30.8528,58.3074,82.2312,84.7489,57.0875,0.767,132.22
2014-02-27,62.3,46736.0,14.04,15.63,78.94,0.06352941176470589,-0.25000000000000355,15.15,1854.29,101.3252,31.4795,58.2811,82.674,85.4851,57.3508,0.737,137.24
2014-02-28,61.25,49792.0,14.0,15.8,81.45,0.083125,-0.1999999999999993,15.25,1859.45,100.7928,31.2214,58.579,82.5551,85.53,57.5464,0.797,137.16
2014-03-03,57.35,46160.0,16.0,16.92,92.84,0.03076923076923066,-0.29999999999999716,16.45,1845.73,100.3721,31.0371,57.9497,82.052,84.9016,57.1627,0.966,129.12
2014-03-04,61.3,45968.0,14.1,15.69,82.14,0.07666666666666666,-0.10000000000000142,15.05,1873.91,102.9136,31.5053,58.7016,83.0855,86.1854,57.9753,0.693,131.65
2014-03-05,61.4,45888.0,13.89,15.77,80.52,0.10545454545454547,-0.19999999999999574,15.1,1873.81,102.8793,31.391,58.9732,83.3599,86.2033,57.9677,0.655,126.62
2014-03-06,61.64,46976.0,14.21,15.83,79.55,0.08600000000000012,-0.1999999999999993,15.05,1877.03,102.8879,31.4269,59.1111,83.2502,86.2841,58.1558,0.79,133.46
2014-03-07,60.21,47008.0,14.11,15.87,83.07,0.04578947368421053,0.1999999999999993,15.85,1878.04,102.7333,31.4352,59.0345,82.7471,86.0597,58.3138,0.826,130.49
2014-03-10,60.3,47344.0,14.2,15.97,82.35,0.044857142857142866,0.09999999999999787,15.8,1877.17,102.3298,31.45,58.8426,82.8477,86.0058,58.2687,0.84,131.35
2014-03-11,59.75,46976.0,14.8,16.35,85.12,0.03647058823529412,0.05000000000000071,16.05,1867.63,101.1019,31.4647,58.5001,82.3721,85.6198,57.9301,0.868,130.08
2014-03-12,59.9,49264.0,14.47,16.07,83.45,0.04454545454545456,0.14999999999999858,16.0,1868.2,101.7116,31.5089,58.4388,82.9758,85.7544,57.9226,0.885,132.33
2014-03-13,57.38,50624.0,16.22,17.13,92.14,0.01718749999999991,-0.14999999999999858,16.65,1846.34,100.415,31.391,57.738,81.677,84.5694,57.411,1.019,127.66
2014-03-14,55.65,47968.0,17.82,17.93,97.11,-0.021935483870967734,-0.15000000000000213,17.05,1841.13,100.8014,31.391,57.6591,81.1099,84.309,57.2831,1.129,112.66
2014-03-17,58.5,46416.0,15.64,16.69,87.79,0.019285714285714257,-0.09999999999999787,16.25,1858.83,101.3424,31.5753,58.1234,81.8051,85.0362,57.8097,0.869,143.27
2014-03-18,60.41,47312.0,14.52,16.14,81.89,0.03814814814814819,0.09999999999999787,15.55,1872.25,102.7247,31.6416,58.3687,82.7929,85.7634,58.216,0.784,129.37
2014-03-19,59.3,46800.0,15.12,16.38,81.34,0.03461538461538463,0.05000000000000071,15.9,1860.77,102.0292,31.3762,57.9395,82.363,85.108,57.9301,0.74,132.74
2014-03-20,59.88,47360.0,14.52,15.86,77.03,0.03719999999999999,0.05000000000000071,15.7,1872.01,102.3383,31.5089,58.0884,82.6648,85.3774,58.3966,0.606,134.02
2014-03-21,58.991,47153.6,15.0,16.18,78.64,0.041666666666666664,-0.05000000000000071,15.95,1866.52,101.7545,31.4915,57.7426,81.6897,84.7849,58.3289,0.832,132.82
2014-03-24,59.1,46512.0,15.09,16.1,77.29,0.03952380952380953,0.05000000000000071,15.95,1857.44,100.7499,31.4322,57.1371,80.9746,84.0846,58.216,0.86,132.69
2014-03-25,59.97,47616.0,14.02,15.53,74.77,0.08499999999999996,-0.04999999999999716,15.75,1865.62,100.8035,31.7063,56.7944,81.323,84.2872,58.5791,0.819,121.81
2014-03-26,58.64,46624.0,14.93,16.07,76.27,0.045789473684210484,0.05000000000000071,16.15,1852.56,98.7548,31.5656,56.0738,80.1404,83.3958,58.2917,0.916,119.05
